ip_address,name,as_number,as_org,country_code,city,version,error,dnssec,reliability,checked_at,created_at
152.101.4.130,ns7.hk.net.,4058,CITIC Telecom International CPC Limited,HK,,[secured],,false,0.78,2021-05-11T11:30:31Z,2020-09-03T03:13:16Z
176.103.130.131,176-103-130-131.dns.adguard.com.,199274,"Serveroid, LLC",RU,,,,true,1.00,2021-05-11T11:30:30Z,2020-09-03T03:13:35Z
185.228.169.9,security-filter-dns2.cleanbrowsing.org.,205157,Daniel Cid,US,,CleanBrowsing v1.6a - dns-edge-europe-amsterdam-q,,true,1.00,2021-05-13T22:31:01Z,2020-09-03T03:13:47Z
199.2.252.10,ns2.sprintlink.net.,1239,SPRINTLINK,US,,,,true,1.00,2021-05-13T22:31:06Z,2020-09-03T03:13:54Z
202.64.161.118,,2706,HKBN Enterprise Solutions HK Limited,HK,,,,false,0.55,2021-05-17T21:47:54Z,2020-09-03T03:14:37Z
202.130.102.211,mail.sinocap.com.hk.,9381,HKBN Enterprise Solutions HK Limited,HK,Central,,,false,0.65,2021-05-14T06:27:52Z,2020-09-03T03:15:07Z
202.134.87.4,static-ip-4-87-134-202.rev.dyxnet.com.,9584,Diyixian.com Limited,HK,,,,false,0.74,2021-05-14T06:27:40Z,2020-09-03T03:15:20Z
202.174.158.10,ns5.speedcast.com.,9229,SPEEDCAST Limited,HK,,9.9.4-RedHat-9.9.4-29.el7_2.3,,true,0.86,2021-05-19T04:46:10Z,2020-09-03T03:15:51Z
203.85.45.20,adv.chkg.com.,4058,CITIC Telecom International CPC Limited,HK,,named 4.9.6a-Rel-Friday-4-July-97\010\009GregSchueman-LarryKahn-VirajBais-LeonMcCalla,,true,0.39,2021-05-14T06:27:50Z,2020-09-03T03:16:19Z
203.85.45.24,pc024.chkg.com.,4058,CITIC Telecom International CPC Limited,HK,,named 4.9.6a-Rel-Friday-4-July-97\010\009GregSchueman-LarryKahn-VirajBais-LeonMcCalla,,true,0.39,2021-05-14T06:27:47Z,2020-09-03T03:16:21Z
203.85.45.26,pc026.chkg.com.,4058,CITIC Telecom International CPC Limited,HK,,named 4.9.6a-Rel-Friday-4-July-97\010\009GregSchueman-LarryKahn-VirajBais-LeonMcCalla,,true,0.40,2021-05-14T06:27:47Z,2020-09-03T03:16:23Z
203.85.45.131,www.chkg.com.,4058,CITIC Telecom International CPC Limited,HK,,named 4.9.6a-Rel-Friday-4-July-97\010\009GregSchueman-LarryKahn-VirajBais-LeonMcCalla,,true,0.40,2021-05-14T06:27:46Z,2020-09-03T03:16:25Z
203.186.61.66,203186061066.static.ctinets.com.,9269,Hong Kong Broadband Network Ltd.,HK,Central,,,false,0.47,2021-05-14T05:31:02Z,2020-09-03T03:16:36Z
203.186.217.188,203186217188.ctinets.com.,9269,Hong Kong Broadband Network Ltd.,HK,Central,Microsoft DNS 6.1.7601 (1DB15F75),,false,0.85,2021-05-14T06:27:56Z,2020-09-03T03:16:39Z
204.194.232.200,,30607,302-DIRECT-MEDIA-ASN,US,,,,true,1.00,2021-05-14T06:27:48Z,2020-09-03T03:16:59Z
204.194.234.200,,30607,302-DIRECT-MEDIA-ASN,US,,,,true,1.00,2021-05-14T06:27:48Z,2020-09-03T03:17:02Z
210.0.128.241,,9304,HGC Global Communications Limited,HK,Ngau Kok Wan,,,true,1.00,2021-05-17T21:47:56Z,2020-09-03T03:17:14Z
210.0.128.242,,9304,HGC Global Communications Limited,HK,Ngau Kok Wan,,,true,1.00,2021-05-17T21:47:56Z,2020-09-03T03:17:19Z
210.87.250.59,ns5.imsbiz.com.,4515,HKT Limited,HK,,[Secured],,true,1.00,2021-05-14T05:31:00Z,2020-09-03T03:17:52Z
182.93.14.178,n18293z14l178.static.ctmip.net.,4609,Companhia de Telecomunicacoes de Macau SARL,MO,Macao,9.8.2rc1-RedHat-9.8.2-0.10.rc1.el6,,false,0.62,2021-05-14T06:27:46Z,2020-09-03T03:17:55Z
182.93.18.83,n18293z18l83.static.ctmip.net.,4609,Companhia de Telecomunicacoes de Macau SARL,MO,Macao,,,false,0.98,2021-05-17T21:48:05Z,2020-09-03T03:18:14Z
202.175.66.122,z66l122.static.ctm.net.,4609,Companhia de Telecomunicacoes de Macau SARL,MO,Macao,Microsoft DNS 6.1.7600 (1DB04001),,false,0.51,2021-05-17T21:48:14Z,2020-09-03T03:18:48Z
210.176.64.218,,4515,HKT Limited,HK,Quarry Bay,DNSServer,,false,0.77,2021-05-14T06:27:53Z,2020-09-03T03:19:29Z
210.177.222.168,mail.n4system.com.,4515,HKT Limited,HK,Central,,,false,0.90,2021-05-17T21:48:00Z,2020-09-03T03:19:49Z
218.103.37.238,238.37.103.218.static.netvigator.com.,4760,HKT Limited,HK,Yuen Long,Microsoft DNS 6.0.6003 (1773501D),,false,0.50,2021-05-17T21:48:01Z,2020-09-03T03:20:13Z
220.241.92.140,mail.jkcapitalmanagement.com.,4515,HKT Limited,HK,Central,Microsoft DNS 6.1.7601 (1DB15EC5),,false,0.81,2021-05-17T21:48:06Z,2020-09-03T03:20:22Z
223.197.220.13,223-197-220-13.static.imsbiz.com.,4760,HKT Limited,HK,Central,Microsoft DNS 6.1.7601 (1DB14556),,false,0.82,2021-05-17T08:27:27Z,2020-09-03T03:20:38Z
203.198.7.66,ns4.netvigator.com.,4760,HKT Limited,HK,Kowloon,[Secured],,false,0.99,2021-05-17T08:30:08Z,2020-09-03T03:30:02Z
210.0.255.250,bbdns1.on-nets.com.,9304,HGC Global Communications Limited,HK,Central,,,true,1.00,2021-05-17T08:30:06Z,2020-09-03T03:32:56Z
210.0.255.251,bbdns2.on-nets.com.,9304,HGC Global Communications Limited,HK,Central,,,true,1.00,2021-05-17T21:48:01Z,2020-09-03T03:32:59Z
210.0.128.251,ns251.on-nets.com.,9304,HGC Global Communications Limited,HK,Ngau Kok Wan,,,true,1.00,2021-05-17T08:30:07Z,2020-09-03T03:33:04Z
165.87.13.129,nscache.prserv.net.,7018,ATT-INTERNET4,US,,,,false,1.00,2021-05-17T08:30:04Z,2020-09-03T03:40:17Z
165.87.201.244,nscache07.us.prserv.net.,7018,ATT-INTERNET4,US,,,,false,1.00,2021-05-17T08:30:03Z,2020-09-03T03:40:18Z
182.93.18.84,n18293z18l84.static.ctmip.net.,4609,Companhia de Telecomunicacoes de Macau SARL,MO,Macao,,,false,0.97,2021-05-17T08:30:08Z,2020-09-03T05:43:28Z
202.175.81.160,z81l160.static.ctm.net.,4609,Companhia de Telecomunicacoes de Macau SARL,MO,Macao,,,false,1.00,2021-05-12T06:28:05Z,2020-09-03T05:43:31Z
202.86.133.35,n20286z133l35.static.ctmip.net.,4609,Companhia de Telecomunicacoes de Macau SARL,MO,Macao,9.9.4-RedHat-9.9.4-37.el7,,true,0.55,2021-05-14T04:27:51Z,2020-09-03T05:44:29Z
202.175.19.169,z19l169.static.ctm.net.,4609,Companhia de Telecomunicacoes de Macau SARL,MO,,,,false,0.99,2021-05-16T22:32:50Z,2020-09-03T06:01:38Z
91.239.207.90,,47810,Proservice LLC,GE,Tbilisi,,,false,0.97,2020-09-15T20:02:04Z,2020-09-03T19:51:44Z
66.181.167.232,,17882,first E-commerce and TriplePlay Service ISP in Mongolia.,MN,Ulan Bator,,,false,0.54,2021-05-14T05:33:54Z,2020-09-03T19:58:11Z
49.0.184.30,,38818,YOKOZUNANET LLC,MN,Ulaangom,,,false,0.57,2021-05-14T02:27:54Z,2020-09-03T19:58:14Z
202.21.99.42,,9484,Mobinet LLC. AS Mobinet Internet Service Provider,MN,,,,false,0.78,2021-05-14T05:33:41Z,2020-09-03T19:58:53Z
216.104.206.136,afol-ipg-2-136.africaonline.co.ug.,29039,Africa Online Uganda,UG,Kampala,dnsmasq-2.72,,false,0.80,2021-05-17T11:27:39Z,2020-09-03T20:18:40Z
154.72.202.86,h56.gou.go.ug.,327724,NITA,UG,,Unavailable,,true,0.40,2021-05-11T21:31:19Z,2020-09-03T20:21:05Z
154.72.197.138,mail.udc.go.ug.,327724,NITA,UG,Kampala,Microsoft DNS 6.1.7600 (1DB04001),,false,0.98,2020-09-15T20:02:04Z,2020-09-03T20:21:11Z
45.133.105.123,,49800,GNC-Alfa CJSC,AM,Yerevan,,,false,0.66,2021-05-14T05:33:44Z,2020-09-03T20:24:43Z
86.102.30.109,86-102-30-109.xdsl.primorye.ru.,12389,Rostelecom,RU,Vladivostok,dnsmasq-2.49,,false,0.05,2021-05-16T22:32:48Z,2020-09-03T20:33:55Z
194.67.49.242,,3216,PVimpelCom,RU,Moscow,,,false,0.66,2021-05-17T11:27:38Z,2020-09-03T20:34:43Z
160.119.209.148,,328144,Touch-IT-AS,SZ,Mbabane,,,false,0.48,2021-05-14T05:33:46Z,2020-09-03T20:46:31Z
69.63.73.141,,19711,SWAZINET,SZ,,,,false,0.70,2021-05-14T05:33:39Z,2020-09-03T20:46:59Z
169.255.152.118,,327864,ALBIDEYNET,TD,Bongor,,,false,0.69,2021-05-17T21:48:02Z,2020-09-03T20:53:12Z
165.16.68.1,,37284,Aljeel-net,LY,,,,false,0.75,2021-05-15T08:30:27Z,2020-09-03T20:56:47Z
1.0.0.2,,13335,CLOUDFLARENET,AU,,,,true,1.00,2021-05-06T20:30:40Z,2020-09-05T14:05:36Z
1.0.0.3,,13335,CLOUDFLARENET,AU,,,,true,1.00,2021-05-14T05:33:41Z,2020-09-05T14:05:36Z
4.2.2.1,a.resolvers.level3.net.,3356,LEVEL3,US,,Version: recursive-main/20717463,,false,0.97,2021-05-16T13:30:19Z,2020-09-05T14:06:08Z
8.0.6.0,cns1.Atlanta2.Level3.net.,3356,LEVEL3,US,Atlanta,Version: recursive-main/18640994,,false,1.00,2021-05-18T05:48:43Z,2020-09-05T14:06:25Z
8.0.7.0,cns3.Atlanta2.Level3.net.,3356,LEVEL3,US,Atlanta,Version: recursive-main/20717463,,false,1.00,2021-05-14T05:33:46Z,2020-09-05T14:06:26Z
77.88.8.1,secondary.dns.yandex.ru.,13238,YANDEX LLC,RU,,PowerDNS Recursor 4.0.8 (built Dec 11 2017 10:39:35 by root@4351f9921268),,false,1.00,2021-05-14T01:27:41Z,2020-09-05T14:06:41Z
77.88.8.2,secondary.safe.dns.yandex.ru.,13238,YANDEX LLC,RU,,PowerDNS Recursor 4.0.8 (built Dec 11 2017 10:39:35 by root@4351f9921268),,false,1.00,2021-05-11T08:30:51Z,2020-09-05T14:06:42Z
77.88.8.3,secondary.family.dns.yandex.ru.,13238,YANDEX LLC,RU,,PowerDNS Recursor 4.0.8 (built Dec 11 2017 10:39:35 by root@4351f9921268),,false,1.00,2021-05-14T05:33:43Z,2020-09-05T14:06:45Z
77.88.8.7,family.dns.yandex.ru.,13238,YANDEX LLC,RU,,PowerDNS Recursor 4.0.8 (built Dec 11 2017 10:39:35 by root@4351f9921268),,false,1.00,2020-09-15T20:02:23Z,2020-09-05T14:06:46Z
77.88.8.88,safe.dns.yandex.ru.,13238,YANDEX LLC,RU,,PowerDNS Recursor 4.0.8 (built Dec 11 2017 10:39:35 by root@4351f9921268),,false,1.00,2021-05-17T11:27:31Z,2020-09-05T14:06:47Z
176.103.130.136,176-103-130-136.dns.adguard.com.,199274,"Serveroid, LLC",RU,,,,true,1.00,2021-05-16T13:30:17Z,2020-09-05T14:07:00Z
176.103.130.137,176-103-130-137.dns.adguard.com.,199274,"Serveroid, LLC",RU,,,,true,1.00,2021-05-17T11:27:31Z,2020-09-05T14:07:00Z
180.180.247.42,ns4.totonline.net.,134166,Internet Data Center Service,TH,,,,false,0.96,2021-05-14T01:27:45Z,2020-09-05T14:07:21Z
192.221.134.0,cns2.Atlanta2.Level3.net.,3356,LEVEL3,US,Atlanta,Version: recursive-main/20717463,,false,1.00,2021-05-14T10:30:23Z,2020-09-05T14:07:26Z
192.221.135.0,cns4.Atlanta2.Level3.net.,3356,LEVEL3,US,Atlanta,Version: recursive-main/20717463,,false,1.00,2021-05-17T11:27:26Z,2020-09-05T14:07:27Z
208.67.222.220,resolver3.opendns.com.,36692,OPENDNS,US,,,,true,1.00,2021-05-11T01:30:42Z,2020-09-05T14:07:48Z
216.146.35.35,rdns.dynect.net.,33517,DYNDNS,US,,unbound 1.11.0,,true,0.99,2021-05-15T08:30:24Z,2020-09-05T14:07:51Z
80.67.169.40,ns1.fdn.org.,20766,Association Gitoyen,FR,,unbound 1.9.0,,true,1.00,2021-05-17T11:27:33Z,2020-09-09T21:24:37Z
37.235.1.177,resolver2.freedns.zone.powered.by.virtexxa.com.,51453,ANEXIA Internetdienstleistungs GmbH,AT,,PowerDNS Recursor 4.0.0-alpha2,,false,1.00,2021-05-14T01:27:45Z,2020-09-13T18:03:26Z
209.244.0.4,resolver2.level3.net.,3356,LEVEL3,US,,Version: recursive-main/20717463,,false,0.98,2020-09-15T20:02:26Z,2020-09-13T18:04:23Z
2a00:1508:0:4::9,2a00-1508-0-4--9.puntcat.ip6.guifi.net.,49835,"Fundacio Privada per a la Xarxa Lliure, Oberta i Neutral, guifi.net",ES,,,,true,1.00,2021-05-17T11:27:32Z,2020-09-13T18:04:29Z
2a02:6b8:0:1::feed:bad,secondary.safe.dns.yandex.ru.,13238,YANDEX LLC,RU,Moscow,PowerDNS Recursor 4.0.8 (built Dec 11 2017 10:39:35 by root@4351f9921268),,false,1.00,2021-05-14T05:36:51Z,2020-09-13T18:04:29Z
2a02:6b8::feed:bad,safe.dns.yandex.ru.,13238,YANDEX LLC,RU,Moscow,PowerDNS Recursor 4.0.8 (built Dec 11 2017 10:39:35 by root@4351f9921268),,false,1.00,2021-05-07T14:31:13Z,2020-09-13T18:04:30Z
2620:74:1c::2:2,,12008,ULTRADNS,US,,,,true,1.00,2021-05-07T14:31:13Z,2020-09-13T18:04:50Z
2620:74:1b::1:1,,397213,ULTRADNS,US,,,,true,1.00,2021-05-11T09:30:26Z,2020-09-13T18:04:51Z
2620:0:ccd::2,resolver2.ipv6-sandbox.opendns.com.,36692,OPENDNS,US,,,,true,1.00,2021-05-14T05:36:45Z,2020-09-13T18:05:11Z
2620:0:ccc::2,resolver1.ipv6-sandbox.opendns.com.,36692,OPENDNS,US,,,,true,1.00,2021-05-11T09:30:31Z,2020-09-13T18:05:12Z
2001:470:20::2,ordns.he.net.,6939,HURRICANE,US,,PowerDNS Recursor 4.4.3 (built Mar 30 2021 07:07:52 by root@fffc56069d04),,true,1.00,2021-05-14T05:36:51Z,2020-09-13T18:05:13Z
2001:910:800::12,ns0.fdn.org.,20766,Association Gitoyen,FR,,unbound 1.9.0,,true,1.00,2021-05-14T05:36:51Z,2020-09-13T18:05:15Z
185.20.163.2,,41881,Fanava Group,IR,,9.11.13-RedHat-9.11.13-6.el8_2.1,,false,0.75,2021-05-17T21:48:09Z,2020-09-14T18:24:36Z
66.28.0.61,res2.dns.cogentco.com.,174,COGENT-174,US,Houston,blue,,true,0.99,2021-05-14T05:36:35Z,2020-09-18T18:55:48Z
4.2.2.6,f.resolvers.level3.net.,3356,LEVEL3,US,,Version: recursive-main/20717463,,false,0.50,2020-07-14T15:59:33Z,2009-05-18T01:33:02Z
81.17.31.34,,51852,Private Layer INC,PA,,cryptostorm,,false,1.00,2021-05-14T05:36:35Z,2020-09-18T18:56:00Z
88.208.211.65,server88-208-211-65.live-servers.net.,8560,1&1 Ionos Se,GB,,,,false,1.00,2021-05-15T08:30:23Z,2020-09-18T18:56:03Z
113.196.55.130,113.196.55.130.ll.static.sparqnet.net.,9919,"New Century InfoComm Tech Co., Ltd.",TW,New Taipei,dnsmasq-2.45,,true,0.79,2021-05-14T05:36:55Z,2020-09-18T18:56:28Z
193.183.18.21,ns1.atea.se.,21060,Atea A/S,SE,,,,false,1.00,2021-05-11T09:30:32Z,2020-09-18T18:57:17Z
198.82.247.34,yardbird.cns.vt.edu.,1312,VA-TECH-AS,US,Blacksburg,fancy new chroot version,,true,1.00,2021-05-17T20:48:03Z,2020-09-18T18:57:21Z
200.42.174.188,andesfoods.com.,15311,Telefonica Empresas,CL,Casablanca,,,false,0.95,2021-05-17T20:48:08Z,2020-09-18T18:57:25Z
200.68.46.21,famae.cl.,16629,CTC. CORP S.A. (TELEFONICA EMPRESAS),CL,Chimbarongo,,,false,0.67,2021-05-17T20:48:09Z,2020-09-18T18:57:31Z
202.86.191.50,n20286z191l50.static.ctmip.net.,4609,Companhia de Telecomunicacoes de Macau SARL,MO,Macao,,,false,1.00,2021-05-14T00:36:46Z,2020-09-18T18:57:35Z
209.191.129.65,ns2.nyc.pnap.net.,10910,INTERNAP-BLK,US,,9.11.31,,false,1.00,2021-05-17T20:48:05Z,2020-09-18T18:57:58Z
63.171.232.38,,19429,Colombia,US,,,,false,1.00,2021-05-17T08:32:50Z,2020-09-19T22:13:45Z
62.81.238.230,mailhost.a2000.es.,6739,"Vodafone Ono, S.A.",ES,,9.9.5-3ubuntu0.19-Ubuntu,,false,0.89,2021-05-18T07:48:23Z,2020-09-20T02:02:41Z
212.89.130.180,resolver1.infoserve.de.,9188,InfoServe GmbH,DE,Quierschied,PowerDNS Recursor 4.2.1,,false,1.00,2021-05-05T09:27:48Z,2020-09-20T02:03:48Z
221.154.98.205,,4766,Korea Telecom,KR,Bupyeong-gu,,,false,0.99,2021-05-17T20:48:15Z,2020-09-20T02:04:02Z
194.60.210.66,ns1.farzaneganpars.ir.,200370,Farzanegan Pars Communications Company PJS,IR,,9.10.3-P4-Debian,,true,0.85,2021-05-14T06:30:45Z,2020-09-20T20:27:16Z
154.73.209.69,mt-client-154-73-209.mtnetworks.co.za.,327754,RMS-Powertronics,ZA,Johannesburg,,,false,0.78,2021-05-17T21:47:49Z,2020-09-20T22:33:13Z
138.36.1.14,138-36-1-14.texnet.net.br.,264562,TEX NET SERVICOS DE COMUNICACAO EM INFORMATICA LTD,BR,Fortaleza,,,false,0.59,2021-05-17T20:48:04Z,2020-09-28T21:09:24Z
177.104.118.42,,263655,S&T PARTICIPACOES LTDA - ME,BR,Fortaleza,,,false,0.59,2021-05-18T05:48:48Z,2020-09-28T21:25:29Z
177.104.127.114,ns1.tnetsolucoes.com.br.,263655,T-NET WIRELESS E INFORMA&#769 TICA,BR,Fortaleza,1.0.112,,false,0.99,2021-02-13T00:02:18Z,2020-09-28T21:25:31Z
1.1.1.1,one.one.one.one.,13335,CLOUDFLARENET,AU,,,,true,1.00,2021-05-15T14:37:00Z,2020-10-01T06:29:22Z
87.23.196.161,dns.fixingup.world.,3269,Telecom Italia,IT,Castiglione,dns2.salento.set,,true,0.26,2021-01-24T01:02:48Z,2020-10-02T18:22:13Z
1.1.1.2,,13335,CLOUDFLARENET,AU,,,,true,1.00,2021-05-14T01:33:35Z,2020-10-06T23:11:52Z
85.175.46.130,rdns2.kes.ru.,25490,Rostelecom,RU,,,,false,0.51,2021-05-17T22:48:25Z,2020-10-10T23:00:23Z
92.38.152.163,dns.comss.one.,199524,G-Core Labs S.A.,RU,Moscow,,,true,0.99,2021-05-20T10:45:58Z,2020-10-16T13:18:07Z
81.163.3.1,ns1.rasanapishtaz.ir.,58303,Rasana Pishtaz Iranian Service Cooperative Co.,IR,,9.11.4-P2-RedHat-9.11.4-26.P2.el7_9.4,,false,1.00,2021-05-05T02:30:45Z,2020-10-16T20:15:20Z
212.237.125.216,,206206,Kurdistan Net Company for Computer and Internet Ltd.,IQ,Erbil,,,false,0.79,2021-02-13T00:02:23Z,2020-10-26T13:07:39Z
2620:10a:80bb::20,protected.canadianshield.cira.ca.,40568,CIRADNS3,CA,,,,true,1.00,2021-05-05T02:30:40Z,2020-10-26T14:50:30Z
186.120.184.35,adsl-184-35.tricom.net.,12066,ALTICE DOMINICANA S.A.,DO,Santo Domingo Este,,,false,0.64,2021-05-17T05:27:39Z,2020-10-27T15:38:08Z
185.184.222.222,public-dns-b.dns.sb.,6233,XTOM,AU,,,,true,0.55,2021-05-17T20:47:59Z,2020-11-02T02:11:21Z
43.229.62.192,ip2syd.dnsaustralia.net.au.,133159,Mammoth Media Pty Ltd,AU,Macquarie Park,,,false,0.84,2021-05-14T01:33:26Z,2020-11-04T06:26:25Z
5.200.200.200,,58224,Iran Telecommunication Company PJS,IR,,,,false,0.98,2021-05-20T10:45:58Z,2020-11-05T09:51:50Z
103.86.96.100,,136787,TEFINCOM S.A.,AU,Sydney,,,true,1.00,2021-05-05T02:30:48Z,2020-11-08T21:01:32Z
103.86.99.100,,136787,TEFINCOM S.A.,SG,Singapore,,,true,0.86,2021-05-11T20:28:05Z,2020-11-08T21:01:33Z
195.186.4.192,vip-1.zhh-psp.bluewin.ch.,3303,Bluewin,CH,,,,true,1.00,2021-05-14T05:36:50Z,2020-11-09T15:05:06Z
9.9.9.10,dns10.quad9.net.,19281,QUAD9-AS-1,US,,Q9-U-7.0,,true,0.99,2021-05-14T01:33:34Z,2020-11-22T11:32:03Z
42.116.255.180,,18403,The Corporation for Financing & Promoting Technology,VN,Ho Chi Minh City,,,false,1.00,2021-05-05T04:27:53Z,2020-11-22T11:32:13Z
45.90.28.193,dns1.nextdns.io.,34939,"nextdns, Inc.",US,,,,true,1.00,2021-05-10T04:27:57Z,2020-11-22T11:32:22Z
60.244.115.166,palace-group.com.tw.,24154,"Asia Pacific Broadband Fixed Lines Co., Ltd.",TW,Hsinchu,Microsoft DNS 6.1.7601 (1DB15F75),,false,1.00,2021-05-05T04:27:40Z,2020-11-22T11:32:43Z
62.97.123.106,,8220,COLT Technology Services Group Limited,ES,Madrid,,,false,0.67,2021-05-05T04:27:53Z,2020-11-22T11:33:24Z
62.149.132.2,dns4.aruba.it.,31034,Aruba S.p.A.,IT,Arezzo,PowerDNS Recursor 4.1.18 (built Oct 13 2020 10:03:33 by buildbot@4b0af3305087),,false,1.00,2021-05-05T04:27:49Z,2020-11-22T11:33:27Z
68.87.64.146,,7922,COMCAST-7922,US,,[SECURED],,true,1.00,2021-05-05T04:27:36Z,2020-11-22T11:33:49Z
68.87.72.134,cns.area4.il.chicago.comcast.net.,7922,COMCAST-7922,US,Chicago,[SECURED],,true,1.00,2021-05-05T04:27:45Z,2020-11-22T11:33:50Z
68.87.73.242,nrcns.manassaspr.va.dc02.comcast.net.,7922,COMCAST-7922,US,,[SECURED],,true,1.00,2021-05-11T09:33:29Z,2020-11-22T11:33:52Z
68.87.74.162,nrcns.bonitasprngs.fl.naples.comcast.net.,7922,COMCAST-7922,US,Naples,[SECURED],,true,1.00,2021-05-05T04:27:42Z,2020-11-22T11:33:54Z
74.93.247.57,cerberus.firebreather.net.,7922,COMCAST-7922,US,Kodak,,,false,1.00,2021-05-05T04:27:44Z,2020-11-22T11:34:01Z
80.66.120.34,ns.comergrup.com.,31479,"Valor Information Technologies, S.L.",ES,Torrevieja,,,false,1.00,2021-05-06T08:36:24Z,2020-11-22T11:34:04Z
82.141.171.84,,12301,Invitech ICT Services Kft.,HU,Hajduszoboszlo,,,false,1.00,2021-05-05T21:30:26Z,2020-11-22T11:34:14Z
82.151.69.146,mail.bcm.mr.,29544,MAURITEL,MR,Tevragh Zeina,,,false,1.00,2021-05-20T10:48:40Z,2020-11-22T11:34:16Z
83.145.86.7,reverse.completel.net.,12670,Completel SAS,FR,Lille,,,false,1.00,2021-05-17T17:36:07Z,2020-11-22T11:34:17Z
84.236.142.130,,29119,ServiHosting Networks S.L.,ES,,dnsmasq-2.48,,true,1.00,2021-05-05T04:27:50Z,2020-11-22T11:34:19Z
85.18.52.172,85-18-52-172.ip.fastwebnet.it.,12874,Fastweb,IT,Milan,Microsoft DNS 6.0.6003 (1773501D),,false,0.63,2021-05-17T17:35:57Z,2020-11-22T11:34:21Z
85.18.246.73,85-18-246-73.ip.fastwebnet.it.,12874,Fastweb,IT,Signa,,,false,0.78,2021-05-17T20:47:57Z,2020-11-22T11:34:21Z
90.188.10.193,msx.its22.ru.,12846,Rostelecom,RU,Barnaul,Microsoft DNS 6.1.7601 (1DB15F75),,false,0.98,2021-05-17T20:48:07Z,2020-11-22T11:34:33Z
93.62.200.35,93-62-200-35.ip24.fastwebnet.it.,12874,Fastweb,IT,Mogliano Veneto,,,false,0.78,2021-05-17T17:36:00Z,2020-11-22T11:34:41Z
109.228.46.244,,8560,1&1 Ionos Se,GB,,none,,false,0.70,2021-05-14T01:33:36Z,2020-11-22T11:35:17Z
116.48.150.197,197.150.48.116.static.netvigator.com.,4760,HKT Limited,HK,Tsimshatsui,Microsoft DNS 6.1.7601 (1DB15CD4),,false,0.95,2021-05-11T09:33:35Z,2020-11-22T11:35:36Z
180.94.94.195,,55330,AFGHANTELECOM GOVERNMENT COMMUNICATION NETWORK,AF,,,,false,1.00,2021-05-14T01:33:24Z,2020-11-22T11:36:46Z
184.71.101.186,mail.concreteteam.com.,6327,SHAW,CA,Kelowna,,,false,0.94,2021-05-17T17:35:59Z,2020-11-22T11:37:00Z
190.151.144.21,21.144.151.190.cabletel.net.ar.,52339,Lima Video Cable S.A. (Cabletel),AR,Zárate,9.9.5-9+deb8u15-Debian,,false,1.00,2021-05-06T07:30:22Z,2020-11-22T11:37:26Z
192.146.229.22,ns2.univix.br.,61814,Empresa Brasileira de Ens.Peq.Extensao S/A-EMBRAE,BR,,,,false,0.97,2021-05-17T08:35:26Z,2020-11-22T11:37:30Z
194.145.240.7,ns1.ancarbhost.co.uk.,9009,M247 Ltd,GB,,9.11.4-P2-RedHat-9.11.4-26.P2.el7_9.5,,true,1.00,2021-05-14T01:33:31Z,2020-11-22T11:37:50Z
194.145.241.6,ns2.fivestardns.com.,9009,M247 Ltd,GB,,9.11.4-P2-RedHat-9.11.4-26.P2.el7_9.5,,true,1.00,2021-05-11T05:27:51Z,2020-11-22T11:37:51Z
196.3.132.153,ns.tstt.net.tt.,5639,Telecommunication Services of Trinidad and Tobago,TT,,CNR cdns 1.4.22,,false,1.00,2021-05-06T19:31:25Z,2020-11-22T11:38:25Z
198.50.212.61,dns1.blazar.mx.,16276,OVH SAS,CA,,,,true,0.92,2021-05-14T02:33:49Z,2020-11-22T11:38:30Z
200.150.112.58,58.112.150.200.static.copel.net.,14868,COPEL Telecomunicacoes S.A.,BR,Curitiba,dnsmasq-2.48,,true,0.81,2021-05-17T20:48:12Z,2020-11-22T11:38:35Z
202.44.80.25,ns1.biplsec.com.,45446,My Solutions Corporation Ltd.,PK,,Microsoft DNS 6.0.6002 (17725FAC),,false,0.63,2021-05-20T10:48:52Z,2020-11-22T11:39:04Z
210.228.48.238,july.river.sun-inet.or.jp.,2516,KDDI CORPORATION,JP,Chitose,,,false,1.00,2021-05-14T02:33:44Z,2020-11-22T11:40:15Z
211.72.210.250,pc250.twnic.net.tw.,3462,Data Communication Business Group,TW,New Taipei,9.10.6-P1,,true,0.83,2021-05-11T05:28:16Z,2020-11-22T11:40:45Z
212.36.64.17,dns2.adam.es.,15699,OGIC Informatica S.L.,ES,Barcelona,,,false,0.67,2021-05-06T07:30:36Z,2020-11-22T11:41:18Z
217.19.153.3,dns2.netorange.it.,28716,Reti Telematiche Italiane S.p.A. (Retelit S.p.A.),IT,Milan,Served by PowerDNS - http://www.powerdns.com,,false,1.00,2021-05-11T05:27:53Z,2020-11-22T11:41:31Z
217.195.211.116,,34038,PVimpelCom,RU,Tyumen,tyumen,,false,1.00,2021-05-06T19:31:28Z,2020-11-22T11:41:33Z
220.130.145.66,nagios.fwd.com.tw.,3462,Data Communication Business Group,TW,New Taipei,9.3.4-P1,,false,0.64,2021-05-16T09:35:12Z,2020-11-22T11:41:44Z
221.163.74.11,,4766,Korea Telecom,KR,Suwon,,,false,1.00,2021-05-10T11:37:06Z,2020-11-22T11:41:50Z
222.118.225.33,,4766,Korea Telecom,KR,Dong-gu,,,false,0.97,2021-05-20T11:45:48Z,2020-11-22T11:42:00Z
222.118.225.37,,4766,Korea Telecom,KR,Dong-gu,,,false,0.79,2021-05-14T02:33:35Z,2020-11-22T11:42:05Z
